From Date,To Date,AT,BP,NO,NO2,NOx,Ozone,PM10,RH,SO2,SR,PM2.5
01-06-2017 16:00,02-06-2017 00:00,30.98,733.54,17.16,120.45,130.75,46.87,156.82,44.17,28.29,36.52,93.53
02-06-2017 00:00,02-06-2017 08:00,26,732.91,18.45,94.94,109.76,11.5,251.81,60.57,45.16,44.32,150.96
02-06-2017 08:00,02-06-2017 16:00,38.19,733.64,4.27,39.08,40.68,151.34,234.28,23.33,31.53,364.99,118.38
02-06-2017 16:00,03-06-2017 00:00,33.53,734.28,96.73,134.33,251.8,67.67,296.16,32.59,34.53,40.39,133.93
03-06-2017 00:00,03-06-2017 08:00,28.96,732.93,42.34,104.03,150.52,8.38,270.51,47.17,30.02,43.23,137.24
03-06-2017 08:00,03-06-2017 16:00,40.73,733.38,4.32,35.01,37.1,179.79,240.45,19.74,27.55,354.74,139.43
03-06-2017 16:00,04-06-2017 00:00,36.1,733.32,89.13,111,220.62,57.64,298.5,24.64,34.68,36.62,132
04-06-2017 00:00,04-06-2017 08:00,30.75,732.72,42.07,76.45,125.57,12.75,379.7,33.34,38,41.99,173.58
04-06-2017 08:00,04-06-2017 16:00,42.65,733.46,4.37,27.45,30.43,134.88,297.1,15.04,20.33,352.5,128.12
04-06-2017 16:00,05-06-2017 00:00,39.5,733.4,12.43,64.08,74.04,50.97,342.98,16.35,21.31,41.6,135.92
05-06-2017 00:00,05-06-2017 08:00,33.97,733.14,5.06,37.82,40.6,29.83,205.76,30.85,21.17,39.31,88.65
05-06-2017 08:00,05-06-2017 16:00,41.32,733.14,5.38,21.85,26.82,81.57,258.54,23.5,22.38,353.54,96
05-06-2017 16:00,06-06-2017 00:00,38.29,733.11,44.38,70.61,123.51,44.01,240.58,22.76,27.23,36.97,97.29
06-06-2017 00:00,06-06-2017 08:00,33.65,733.14,6.43,37.78,42.45,29.31,189.63,34.3,20.76,33.14,84.44
06-06-2017 08:00,06-06-2017 16:00,39.43,733.27,5.02,16.32,21.4,46.9,320.92,27.85,22.11,347.65,127.2
06-06-2017 16:00,07-06-2017 00:00,35.06,733.23,5.58,39.96,43.21,4.03,238.76,37.15,23.36,38.42,101.27
07-06-2017 00:00,07-06-2017 08:00,26.51,732.81,4.11,19.75,23.22,3.83,133.74,58.51,27.07,24.98,63.81
07-06-2017 08:00,07-06-2017 16:00,23.53, ,7.9,28.93,36.59,35.26,105.8,37.95,30.03,250.15,44.38
07-06-2017 16:00,08-06-2017 00:00, , , , ,0, , , , , , 
08-06-2017 00:00,08-06-2017 08:00, , , , ,0, , , , , , 
08-06-2017 08:00,08-06-2017 16:00, , , , ,0, , , , , , 
08-06-2017 16:00,09-06-2017 00:00, , , , ,0, , , , , , 
09-06-2017 00:00,09-06-2017 08:00, , , , ,0, , , , , , 
09-06-2017 08:00,09-06-2017 16:00, , , , ,0, , , , , , 
09-06-2017 16:00,10-06-2017 00:00, , , , ,0, , , , , , 
10-06-2017 00:00,10-06-2017 08:00, , , , ,0, , , , , , 
10-06-2017 08:00,10-06-2017 16:00, , , , ,0, , , , , , 
10-06-2017 16:00,11-06-2017 00:00, , , , ,0, , , , , , 
11-06-2017 00:00,11-06-2017 08:00, , , , ,0, , , , , , 
11-06-2017 08:00,11-06-2017 16:00, , , , ,0, , , , , , 
11-06-2017 16:00,12-06-2017 00:00, , , , ,0, , , , , , 
12-06-2017 00:00,12-06-2017 08:00, , , , ,0, , , , , , 
12-06-2017 08:00,12-06-2017 16:00, , , , ,0, , , , , , 
12-06-2017 16:00,13-06-2017 00:00, , , , ,0, , , , , , 
13-06-2017 00:00,13-06-2017 08:00, , , , ,0, , , , , , 
13-06-2017 08:00,13-06-2017 16:00, , , , ,0, , , , , , 
13-06-2017 16:00,14-06-2017 00:00, , , , ,0, , , , , , 
14-06-2017 00:00,14-06-2017 08:00, , , , ,0, , , , , , 
14-06-2017 08:00,14-06-2017 16:00, , , , ,0, , , , , , 
14-06-2017 16:00,15-06-2017 00:00, , , , ,0, , , , , , 
15-06-2017 00:00,15-06-2017 08:00, , , , ,0, , , , , , 
15-06-2017 08:00,15-06-2017 16:00, , , , ,0, , , , , , 
15-06-2017 16:00,16-06-2017 00:00, , , , ,0, , , , , , 
16-06-2017 00:00,16-06-2017 08:00, , , , ,0, , , , , , 
16-06-2017 08:00,16-06-2017 16:00, , , , ,0, , , , , , 
16-06-2017 16:00,17-06-2017 00:00, , , , ,0, , , , , , 
17-06-2017 00:00,17-06-2017 08:00, , , , ,0, , , , , , 
17-06-2017 08:00,17-06-2017 16:00, , , , ,0, , , , , , 
17-06-2017 16:00,18-06-2017 00:00, , , , ,0, , , , , , 
18-06-2017 00:00,18-06-2017 08:00, , , , ,0, , , , , , 
18-06-2017 08:00,18-06-2017 16:00, , , , ,0, , , , , , 
18-06-2017 16:00,19-06-2017 00:00, , , , ,0, , , , , , 
19-06-2017 00:00,19-06-2017 08:00, , , , ,0, , , , , , 
19-06-2017 08:00,19-06-2017 16:00, , , , ,0, , , , , , 
19-06-2017 16:00,20-06-2017 00:00, , , , ,0, , , , , , 
20-06-2017 00:00,20-06-2017 08:00, , , , ,0, , , , , , 
20-06-2017 08:00,20-06-2017 16:00, , , , ,0, , , , , , 
20-06-2017 16:00,21-06-2017 00:00, , , , ,0, , , , , , 
21-06-2017 00:00,21-06-2017 08:00, , , , ,0, , , , , , 
21-06-2017 08:00,21-06-2017 16:00, , , , ,0, , , , , , 
21-06-2017 16:00,22-06-2017 00:00, , , , ,0, , , , , , 
22-06-2017 00:00,22-06-2017 08:00, , , , ,0, , , , , , 
22-06-2017 08:00,22-06-2017 16:00, , , , ,0, , , , , , 
22-06-2017 16:00,23-06-2017 00:00, , , , ,0, , , , , , 
23-06-2017 00:00,23-06-2017 08:00, , , , ,0, , , , , , 
23-06-2017 08:00,23-06-2017 16:00, , , , ,0, , , , , , 
23-06-2017 16:00,24-06-2017 00:00, , , , ,0, , , , , , 
24-06-2017 00:00,24-06-2017 08:00, , , , ,0, , , , , , 
24-06-2017 08:00,24-06-2017 16:00, , , , ,0, , , , , , 
24-06-2017 16:00,25-06-2017 00:00, , , , ,0, , , , , , 
25-06-2017 00:00,25-06-2017 08:00, , , , ,0, , , , , , 
25-06-2017 08:00,25-06-2017 16:00, , , , ,0, , , , , , 
25-06-2017 16:00,26-06-2017 00:00, , , , ,0, , , , , , 
26-06-2017 00:00,26-06-2017 08:00, , , , ,0, , , , , , 
26-06-2017 08:00,26-06-2017 16:00, , , , ,0, , , , , , 
26-06-2017 16:00,27-06-2017 00:00, , , , ,0, , , , , , 
27-06-2017 00:00,27-06-2017 08:00, , , , ,0, , , , , , 
27-06-2017 08:00,27-06-2017 16:00, , , , ,0, , , , , , 
27-06-2017 16:00,28-06-2017 00:00, , , , ,0, , , , , , 
28-06-2017 00:00,28-06-2017 08:00, , , , ,0, , , , , , 
28-06-2017 08:00,28-06-2017 16:00, , , , ,0, , , , , , 
28-06-2017 16:00,29-06-2017 00:00, , , , ,0, , , , , , 
29-06-2017 00:00,29-06-2017 08:00, , , , ,0, , , , , , 
29-06-2017 08:00,29-06-2017 16:00, , , , ,0, , , , , , 
29-06-2017 16:00,30-06-2017 00:00, , , , ,0, , , , , , 
30-06-2017 00:00,30-06-2017 08:00, , , , ,0, , , , , , 
30-06-2017 08:00,30-06-2017 16:00, , , , ,0, , , , , , 
30-06-2017 16:00,01-07-2017 00:00, , , , ,0, , , , , , 
01-07-2017 00:00,01-07-2017 08:00, , , , ,0, , , , , , 
01-07-2017 08:00,01-07-2017 16:00, , , , ,0, , , , , , 
01-07-2017 16:00,02-07-2017 00:00, , , , ,0, , , , , , 
02-07-2017 00:00,02-07-2017 08:00, , , , ,0, , , , , , 
02-07-2017 08:00,02-07-2017 16:00, , , , ,0, , , , , , 
02-07-2017 16:00,03-07-2017 00:00, , , , ,0, , , , , , 
03-07-2017 00:00,03-07-2017 08:00, , , , ,0, , , , , , 
03-07-2017 08:00,03-07-2017 16:00, , , , ,0, , , , , , 
03-07-2017 16:00,04-07-2017 00:00, , , , ,0, , , , , , 
04-07-2017 00:00,04-07-2017 08:00, , , , ,0, , , , , , 
04-07-2017 08:00,04-07-2017 16:00, , , , ,0, , , , , , 
04-07-2017 16:00,05-07-2017 00:00, , , , ,0, , , , , , 
05-07-2017 00:00,05-07-2017 08:00, , , , ,0, , , , , , 
05-07-2017 08:00,05-07-2017 16:00, , , , ,0, , , , , , 
05-07-2017 16:00,06-07-2017 00:00, , , , ,0, , , , , , 
06-07-2017 00:00,06-07-2017 08:00, , , , ,0, , , , , , 
06-07-2017 08:00,06-07-2017 16:00, , , , ,0, , , , , , 
06-07-2017 16:00,07-07-2017 00:00, , , , ,0, , , , , , 
07-07-2017 00:00,07-07-2017 08:00, , , , ,0, , , , , , 
07-07-2017 08:00,07-07-2017 16:00, , , , ,0, , , , , , 
07-07-2017 16:00,08-07-2017 00:00, , , , ,0, , , , , , 
08-07-2017 00:00,08-07-2017 08:00, , , , ,0, , , , , , 
08-07-2017 08:00,08-07-2017 16:00, , , , ,0, , , , , , 
08-07-2017 16:00,09-07-2017 00:00, , , , ,0, , , , , , 
09-07-2017 00:00,09-07-2017 08:00, , , , ,0, , , , , , 
09-07-2017 08:00,09-07-2017 16:00, , , , ,0, , , , , , 
09-07-2017 16:00,10-07-2017 00:00, , , , ,0, , , , , , 
10-07-2017 00:00,10-07-2017 08:00, , , , ,0, , , , , , 
10-07-2017 08:00,10-07-2017 16:00, , , , ,0, , , , , , 
10-07-2017 16:00,11-07-2017 00:00, , , , ,0, , , , , , 
11-07-2017 00:00,11-07-2017 08:00, , , , ,0, , , , , , 
11-07-2017 08:00,11-07-2017 16:00, , , , ,0, , , , , , 
11-07-2017 16:00,12-07-2017 00:00, , , , ,0, , , , , , 
12-07-2017 00:00,12-07-2017 08:00, , , , ,0, , , , , , 
12-07-2017 08:00,12-07-2017 16:00, , , , ,0, , , , , , 
12-07-2017 16:00,13-07-2017 00:00, , , , ,0, , , , , , 
13-07-2017 00:00,13-07-2017 08:00, , , , ,0, , , , , , 
13-07-2017 08:00,13-07-2017 16:00, , , , ,0, , , , , , 
13-07-2017 16:00,14-07-2017 00:00, , , , ,0, , , , , , 
14-07-2017 00:00,14-07-2017 08:00, , , , ,0, , , , , , 
14-07-2017 08:00,14-07-2017 16:00, , , , ,0, , , , , , 
14-07-2017 16:00,15-07-2017 00:00, , , , ,0, , , , , , 
15-07-2017 00:00,15-07-2017 08:00, , , , ,0, , , , , , 
15-07-2017 08:00,15-07-2017 16:00, , , , ,0, , , , , , 
15-07-2017 16:00,16-07-2017 00:00, , , , ,0, , , , , , 
16-07-2017 00:00,16-07-2017 08:00, , , , ,0, , , , , , 
16-07-2017 08:00,16-07-2017 16:00, , , , ,0, , , , , , 
16-07-2017 16:00,17-07-2017 00:00, , , , ,0, , , , , , 
17-07-2017 00:00,17-07-2017 08:00, , , , ,0, , , , , , 
17-07-2017 08:00,17-07-2017 16:00, , , , ,0, , , , , , 
17-07-2017 16:00,18-07-2017 00:00, , , , ,0, , , , , , 
18-07-2017 00:00,18-07-2017 08:00, , , , ,0, , , , , , 
18-07-2017 08:00,18-07-2017 16:00, , , , ,0, , , , , , 
18-07-2017 16:00,19-07-2017 00:00, , , , ,0, , , , , , 
19-07-2017 00:00,19-07-2017 08:00, , , , ,0, , , , , , 
19-07-2017 08:00,19-07-2017 16:00, , , , ,0, , , , , , 
19-07-2017 16:00,20-07-2017 00:00, , , , ,0, , , , , , 
20-07-2017 00:00,20-07-2017 08:00, , , , ,0, , , , , , 
20-07-2017 08:00,20-07-2017 16:00, , , , ,0, , , , , , 
20-07-2017 16:00,21-07-2017 00:00, , , , ,0, , , , , , 
21-07-2017 00:00,21-07-2017 08:00, , , , ,0, , , , , , 
21-07-2017 08:00,21-07-2017 16:00, , , , ,0, , , , , , 
21-07-2017 16:00,22-07-2017 00:00, , , , ,0, , , , , , 
22-07-2017 00:00,22-07-2017 08:00, , , , ,0, , , , , , 
22-07-2017 08:00,22-07-2017 16:00, , , , ,0, , , , , , 
22-07-2017 16:00,23-07-2017 00:00, , , , ,0, , , , , , 
23-07-2017 00:00,23-07-2017 08:00, , , , ,0, , , , , , 
23-07-2017 08:00,23-07-2017 16:00, , , , ,0, , , , , , 
23-07-2017 16:00,24-07-2017 00:00, , , , ,0, , , , , , 
24-07-2017 00:00,24-07-2017 08:00, , , , ,0, , , , , , 
24-07-2017 08:00,24-07-2017 16:00, , , , ,0, , , , , , 
24-07-2017 16:00,25-07-2017 00:00, , , , ,0, , , , , , 
25-07-2017 00:00,25-07-2017 08:00, , , , ,0, , , , , , 
25-07-2017 08:00,25-07-2017 16:00, , , , ,0, , , , , , 
25-07-2017 16:00,26-07-2017 00:00, , , , ,0, , , , , , 
26-07-2017 00:00,26-07-2017 08:00, , , , ,0, , , , , , 
26-07-2017 08:00,26-07-2017 16:00, , , , ,0, , , , , , 
26-07-2017 16:00,27-07-2017 00:00, , , , ,0, , , , , , 
27-07-2017 00:00,27-07-2017 08:00, , , , ,0, , , , , , 
27-07-2017 08:00,27-07-2017 16:00, , , , ,0, , , , , , 
27-07-2017 16:00,28-07-2017 00:00, , , , ,0, , , , , , 
28-07-2017 00:00,28-07-2017 08:00, , , , ,0, , , , , , 
28-07-2017 08:00,28-07-2017 16:00, , , , ,0, , , , , , 
28-07-2017 16:00,29-07-2017 00:00, , , , ,0, , , , , , 
29-07-2017 00:00,29-07-2017 08:00, , , , ,0, , , , , , 
29-07-2017 08:00,29-07-2017 16:00, , , , ,0, , , , , , 
29-07-2017 16:00,30-07-2017 00:00, , , , ,0, , , , , , 
30-07-2017 00:00,30-07-2017 08:00, , , , ,0, , , , , , 
30-07-2017 08:00,30-07-2017 16:00, , , , ,0, , , , , , 
30-07-2017 16:00,31-07-2017 00:00, , , , ,0, , , , , , 
31-07-2017 00:00,31-07-2017 08:00, , , , ,0, , , , , , 
31-07-2017 08:00,31-07-2017 16:00, , , , ,0, , , , , , 
31-07-2017 16:00,01-08-2017 00:00, , , , ,0, , , , , , 
01-08-2017 00:00,01-08-2017 08:00, , , , ,0, , , , , , 
01-08-2017 08:00,01-08-2017 16:00, , , , ,0, , , , , , 
01-08-2017 16:00,02-08-2017 00:00, , , , ,0, , , , , , 
02-08-2017 00:00,02-08-2017 08:00, , , , ,0, , , , , , 
02-08-2017 08:00,02-08-2017 16:00, , , , ,0, , , , , , 
02-08-2017 16:00,03-08-2017 00:00, , , , ,0, , , , , , 
03-08-2017 00:00,03-08-2017 08:00, , , , ,0, , , , , , 
03-08-2017 08:00,03-08-2017 16:00, , , , ,0, , , , , , 
03-08-2017 16:00,04-08-2017 00:00, , , , ,0, , , , , , 
04-08-2017 00:00,04-08-2017 08:00, , , , ,0, , , , , , 
04-08-2017 08:00,04-08-2017 16:00, , , , ,0, , , , , , 
04-08-2017 16:00,05-08-2017 00:00, , , , ,0, , , , , , 
05-08-2017 00:00,05-08-2017 08:00, , , , ,0, , , , , , 
05-08-2017 08:00,05-08-2017 16:00, , , , ,0, , , , , , 
05-08-2017 16:00,06-08-2017 00:00, , , , ,0, , , , , , 
06-08-2017 00:00,06-08-2017 08:00, , , , ,0, , , , , , 
06-08-2017 08:00,06-08-2017 16:00, , , , ,0, , , , , , 
06-08-2017 16:00,07-08-2017 00:00, , , , ,0, , , , , , 
07-08-2017 00:00,07-08-2017 08:00, , , , ,0, , , , , , 
07-08-2017 08:00,07-08-2017 16:00, , , , ,0, , , , , , 
07-08-2017 16:00,08-08-2017 00:00, , , , ,0, , , , , , 
08-08-2017 00:00,08-08-2017 08:00, , , , ,0, , , , , , 
08-08-2017 08:00,08-08-2017 16:00, , , , ,0, , , , , , 
08-08-2017 16:00,09-08-2017 00:00, , , , ,0, , , , , , 
09-08-2017 00:00,09-08-2017 08:00, , , , ,0, , , , , , 
09-08-2017 08:00,09-08-2017 16:00, , , , ,0, , , , , , 
09-08-2017 16:00,10-08-2017 00:00, , , , ,0, , , , , , 
10-08-2017 00:00,10-08-2017 08:00, , , , ,0, , , , , , 
10-08-2017 08:00,10-08-2017 16:00, , , , ,0, , , , , , 
10-08-2017 16:00,11-08-2017 00:00, , , , ,0, , , , , , 
11-08-2017 00:00,11-08-2017 08:00, , , , ,0, , , , , , 
11-08-2017 08:00,11-08-2017 16:00, , , , ,0, , , , , , 
11-08-2017 16:00,12-08-2017 00:00, , , , ,0, , , , , , 
12-08-2017 00:00,12-08-2017 08:00, , , , ,0, , , , , , 
12-08-2017 08:00,12-08-2017 16:00, , , , ,0, , , , , , 
12-08-2017 16:00,13-08-2017 00:00, , , , ,0, , , , , , 
13-08-2017 00:00,13-08-2017 08:00, , , , ,0, , , , , , 
13-08-2017 08:00,13-08-2017 16:00, , , , ,0, , , , , , 
13-08-2017 16:00,14-08-2017 00:00, , , , ,0, , , , , , 
14-08-2017 00:00,14-08-2017 08:00, , , , ,0, , , , , , 
14-08-2017 08:00,14-08-2017 16:00, , , , ,0, , , , , , 
14-08-2017 16:00,15-08-2017 00:00, , , , ,0, , , , , , 
15-08-2017 00:00,15-08-2017 08:00, , , , ,0, , , , , , 
15-08-2017 08:00,15-08-2017 16:00, , , , ,0, , , , , , 
15-08-2017 16:00,16-08-2017 00:00, , , , ,0, , , , , , 
16-08-2017 00:00,16-08-2017 08:00, , , , ,0, , , , , , 
16-08-2017 08:00,16-08-2017 16:00, , , , ,0, , , , , , 
16-08-2017 16:00,17-08-2017 00:00, , , , ,0, , , , , , 
17-08-2017 00:00,17-08-2017 08:00, , , , ,0, , , , , , 
17-08-2017 08:00,17-08-2017 16:00, , , , ,0, , , , , , 
17-08-2017 16:00,18-08-2017 00:00, , , , ,0, , , , , , 
18-08-2017 00:00,18-08-2017 08:00, , , , ,0, , , , , , 
18-08-2017 08:00,18-08-2017 16:00, , , , ,0, , , , , , 
18-08-2017 16:00,19-08-2017 00:00, , , , ,0, , , , , , 
19-08-2017 00:00,19-08-2017 08:00, , , , ,0, , , , , , 
19-08-2017 08:00,19-08-2017 16:00, , , , ,0, , , , , , 
19-08-2017 16:00,20-08-2017 00:00, , , , ,0, , , , , , 
20-08-2017 00:00,20-08-2017 08:00, , , , ,0, , , , , , 
20-08-2017 08:00,20-08-2017 16:00, , , , ,0, , , , , , 
20-08-2017 16:00,21-08-2017 00:00, , , , ,0, , , , , , 
21-08-2017 00:00,21-08-2017 08:00, , , , ,0, , , , , , 
21-08-2017 08:00,21-08-2017 16:00, , , , ,0, , , , , , 
21-08-2017 16:00,22-08-2017 00:00, , , , ,0, , , , , , 
22-08-2017 00:00,22-08-2017 08:00, , , , ,0, , , , , , 
22-08-2017 08:00,22-08-2017 16:00, , , , ,0, , , , , , 
22-08-2017 16:00,23-08-2017 00:00, , , , ,0, , , , , , 
23-08-2017 00:00,23-08-2017 08:00, , , , ,0, , , , , , 
23-08-2017 08:00,23-08-2017 16:00, , , , ,0, , , , , , 
23-08-2017 16:00,24-08-2017 00:00, , , , ,0, , , , , , 
24-08-2017 00:00,24-08-2017 08:00, , , , ,0, , , , , , 
24-08-2017 08:00,24-08-2017 16:00, , , , ,0, , , , , , 
24-08-2017 16:00,25-08-2017 00:00, , , , , , , , , , , 
25-08-2017 00:00,25-08-2017 08:00, , , , , , , , , , , 
25-08-2017 08:00,25-08-2017 16:00, , , , ,0, , , , , , 
25-08-2017 16:00,26-08-2017 00:00, , , , ,0, , , , , , 
26-08-2017 00:00,26-08-2017 08:00, , , , ,0, , , , , , 
26-08-2017 08:00,26-08-2017 16:00, , , , ,0, , , , , , 
26-08-2017 16:00,27-08-2017 00:00, , , , ,0, , , , , , 
27-08-2017 00:00,27-08-2017 08:00, , , , ,0, , , , , , 
27-08-2017 08:00,27-08-2017 16:00, , , , ,0, , , , , , 
27-08-2017 16:00,28-08-2017 00:00, , , , ,0, , , , , , 
28-08-2017 00:00,28-08-2017 08:00, , , , ,0, , , , , , 
28-08-2017 08:00,28-08-2017 16:00, , , , ,0, , , , , , 
28-08-2017 16:00,29-08-2017 00:00, , , , ,0, , , , , , 
29-08-2017 00:00,29-08-2017 08:00, , , , ,0, , , , , , 
29-08-2017 08:00,29-08-2017 16:00, , , , ,0, , , , , , 
29-08-2017 16:00,30-08-2017 00:00, , , , ,0, , , , , , 
30-08-2017 00:00,30-08-2017 08:00, , , , ,0, , , , , , 
30-08-2017 08:00,30-08-2017 16:00, , , , ,0, , , , , , 
30-08-2017 16:00,31-08-2017 00:00, , , , ,0, , , , , , 
31-08-2017 00:00,31-08-2017 08:00, , , , ,0, , , , , , 
31-08-2017 08:00,31-08-2017 16:00, , , , ,0, , , , , , 
31-08-2017 16:00,01-09-2017 00:00, , , , ,0, , , , , , 
01-09-2017 00:00,01-09-2017 08:00, , , , ,0, , , , , , 
01-09-2017 08:00,01-09-2017 16:00, , , , ,0, , , , , , 
01-09-2017 16:00,02-09-2017 00:00, , , , ,0, , , , , , 
02-09-2017 00:00,02-09-2017 08:00, , , , , , , , , , , 
02-09-2017 08:00,02-09-2017 16:00, , , , , , , , , , , 
02-09-2017 16:00,03-09-2017 00:00, , , , , , , , , , , 
03-09-2017 00:00,03-09-2017 08:00, , , , , , , , , , , 
03-09-2017 08:00,03-09-2017 16:00, , , , ,0, , , , , , 
03-09-2017 16:00,04-09-2017 00:00, , , , ,0, , , , , , 
04-09-2017 00:00,04-09-2017 08:00, , , , ,0, , , , , , 
04-09-2017 08:00,04-09-2017 16:00, , , , ,0, , , , , , 
04-09-2017 16:00,05-09-2017 00:00, , , , ,0, , , , , , 
05-09-2017 00:00,05-09-2017 08:00, , , , ,0, , , , , , 
05-09-2017 08:00,05-09-2017 16:00, , , , ,0, , , , , , 
05-09-2017 16:00,06-09-2017 00:00, , , , ,0, , , , , , 
06-09-2017 00:00,06-09-2017 08:00, , , , ,0, , , , , , 
06-09-2017 08:00,06-09-2017 16:00, , , , ,0, , , , , , 
06-09-2017 16:00,07-09-2017 00:00, , , , ,0, , , , , , 
07-09-2017 00:00,07-09-2017 08:00, , , , ,0, , , , , , 
07-09-2017 08:00,07-09-2017 16:00, , , , ,0, , , , , , 
07-09-2017 16:00,08-09-2017 00:00, , , , ,0, , , , , , 
08-09-2017 00:00,08-09-2017 08:00, , , , ,0, , , , , , 
08-09-2017 08:00,08-09-2017 16:00, , , , ,0, , , , , , 
08-09-2017 16:00,09-09-2017 00:00, , , , ,0, , , , , , 
09-09-2017 00:00,09-09-2017 08:00, , , , ,0, , , , , , 
09-09-2017 08:00,09-09-2017 16:00, , , , ,0, , , , , , 
09-09-2017 16:00,10-09-2017 00:00, , , , ,0, , , , , , 
10-09-2017 00:00,10-09-2017 08:00, , , , ,0, , , , , , 
10-09-2017 08:00,10-09-2017 16:00, , , , ,0, , , , , , 
10-09-2017 16:00,11-09-2017 00:00, , , , ,0, , , , , , 
11-09-2017 00:00,11-09-2017 08:00, , , , ,0, , , , , , 
11-09-2017 08:00,11-09-2017 16:00, , , , ,0, , , , , , 
11-09-2017 16:00,12-09-2017 00:00, , , , ,0, , , , , , 
12-09-2017 00:00,12-09-2017 08:00, , , , ,0, , , , , , 
12-09-2017 08:00,12-09-2017 16:00, , , , ,0, , , , , , 
12-09-2017 16:00,13-09-2017 00:00, , , , ,0, , , , , , 
13-09-2017 00:00,13-09-2017 08:00, , , , ,0, , , , , , 
13-09-2017 08:00,13-09-2017 16:00, , , , ,0, , , , , , 
13-09-2017 16:00,14-09-2017 00:00, , , , ,0, , , , , , 
14-09-2017 00:00,14-09-2017 08:00, , , , ,0, , , , , , 
14-09-2017 08:00,14-09-2017 16:00, , , , ,0, , , , , , 
14-09-2017 16:00,15-09-2017 00:00, , , , ,0, , , , , , 
15-09-2017 00:00,15-09-2017 08:00, , , , ,0, , , , , , 
15-09-2017 08:00,15-09-2017 16:00, , , , ,0, , , , , , 
15-09-2017 16:00,16-09-2017 00:00, , , , ,0, , , , , , 
16-09-2017 00:00,16-09-2017 08:00, , , , ,0, , , , , , 
16-09-2017 08:00,16-09-2017 16:00, , , , ,0, , , , , , 
16-09-2017 16:00,17-09-2017 00:00, , , , ,0, , , , , , 
17-09-2017 00:00,17-09-2017 08:00, , , , ,0, , , , , , 
17-09-2017 08:00,17-09-2017 16:00, , , , ,0, , , , , , 
17-09-2017 16:00,18-09-2017 00:00, , , , ,0, , , , , , 
18-09-2017 00:00,18-09-2017 08:00, , , , ,0, , , , , , 
18-09-2017 08:00,18-09-2017 16:00, , , , ,0, , , , , , 
18-09-2017 16:00,19-09-2017 00:00, , , , ,0, , , , , , 
19-09-2017 00:00,19-09-2017 08:00, , , , ,0, , , , , , 
19-09-2017 08:00,19-09-2017 16:00, , , , ,0, , , , , , 
19-09-2017 16:00,20-09-2017 00:00, , , , ,0, , , , , , 
20-09-2017 00:00,20-09-2017 08:00, , , , ,0, , , , , , 
20-09-2017 08:00,20-09-2017 16:00, , , , ,0, , , , , , 
20-09-2017 16:00,21-09-2017 00:00, , , , ,0, , , , , , 
21-09-2017 00:00,21-09-2017 08:00, , , , ,0, , , , , , 
21-09-2017 08:00,21-09-2017 16:00, , , , ,0, , , , , , 
21-09-2017 16:00,22-09-2017 00:00, , , , ,0, , , , , , 
22-09-2017 00:00,22-09-2017 08:00, , , , ,0, , , , , , 
22-09-2017 08:00,22-09-2017 16:00, , , , ,0, , , , , , 
22-09-2017 16:00,23-09-2017 00:00, , , , ,0, , , , , , 
23-09-2017 00:00,23-09-2017 08:00, , , , ,0, , , , , , 
23-09-2017 08:00,23-09-2017 16:00, , , , ,0, , , , , , 
23-09-2017 16:00,24-09-2017 00:00, , , , ,0, , , , , , 
24-09-2017 00:00,24-09-2017 08:00, , , , ,0, , , , , , 
24-09-2017 08:00,24-09-2017 16:00, , , , ,0, , , , , , 
24-09-2017 16:00,25-09-2017 00:00, , , , ,0, , , , , , 
25-09-2017 00:00,25-09-2017 08:00, , , , ,0, , , , , , 
25-09-2017 08:00,25-09-2017 16:00, , , , ,0, , , , , , 
25-09-2017 16:00,26-09-2017 00:00, , , , ,0, , , , , , 
26-09-2017 00:00,26-09-2017 08:00, , , , ,0, , , , , , 
26-09-2017 08:00,26-09-2017 16:00, , , , ,0, , , , , , 
26-09-2017 16:00,27-09-2017 00:00, , , , ,0, , , , , , 
27-09-2017 00:00,27-09-2017 08:00, , , , ,0, , , , , , 
27-09-2017 08:00,27-09-2017 16:00, , , , ,0, , , , , , 
27-09-2017 16:00,28-09-2017 00:00, , , , ,0, , , , , , 
28-09-2017 00:00,28-09-2017 08:00, , , , ,0, , , , , , 
28-09-2017 08:00,28-09-2017 16:00, , , , ,0, , , , , , 
28-09-2017 16:00,29-09-2017 00:00, , , , ,0, , , , , , 
29-09-2017 00:00,29-09-2017 08:00, , , , ,0, , , , , , 
29-09-2017 08:00,29-09-2017 16:00, , , , ,0, , , , , , 
29-09-2017 16:00,30-09-2017 00:00, , , , ,0, , , , , , 
30-09-2017 00:00,30-09-2017 08:00, , , , ,0, , , , , , 
30-09-2017 08:00,30-09-2017 16:00, , , , ,0, , , , , , 
30-09-2017 16:00,01-10-2017 00:00, , , , ,0, , , , , , 
01-10-2017 00:00,01-10-2017 08:00, , , , ,0, , , , , , 
01-10-2017 08:00,01-10-2017 16:00, , , , ,0, , , , , , 
01-10-2017 16:00,02-10-2017 00:00, , , , ,0, , , , , , 
02-10-2017 00:00,02-10-2017 08:00, , , , ,0, , , , , , 
02-10-2017 08:00,02-10-2017 16:00, , , , ,0, , , , , , 
02-10-2017 16:00,03-10-2017 00:00, , , , ,0, , , , , , 
03-10-2017 00:00,03-10-2017 08:00, , , , ,0, , , , , , 
03-10-2017 08:00,03-10-2017 16:00, , , , ,0, , , , , , 
03-10-2017 16:00,04-10-2017 00:00, , , , ,0, , , , , , 
