From Date,To Date,AT,BP,NO,NO2,NOx,Ozone,PM10,RH,SO2,SR,PM2.5
29-10-2017 16:00,30-10-2017 00:00,,,,,0,,,,,,
30-10-2017 00:00,30-10-2017 08:00,,,,,0,,,,,,
30-10-2017 08:00,30-10-2017 16:00,,,,,0,,,,,,
30-10-2017 16:00,31-10-2017 00:00,19.12,731.66,,164.13,,17.25,491.55,73.63,52.28,10.9,288.25
31-10-2017 00:00,31-10-2017 08:00,14.69,731.1,400.87,71.43,,11.67,322.94,85.83,9.59,7.83,226.62
31-10-2017 08:00,31-10-2017 16:00,24.36,731.61,74.81,97.94,195.64,57.48,272.5,52.24,29.44,207.06,225.38
31-10-2017 16:00,01-11-2017 00:00,3.31,,4.99,23.69,28.84,2.99,,7.09,6.26,7.56,20.2
01-11-2017 00:00,01-11-2017 08:00,,,,,0,,,,,,
01-11-2017 08:00,01-11-2017 16:00,17.9,,3.59,58.64,59.03,70.44,200.69,23.96,37.02,174.3,119.12
01-11-2017 16:00,02-11-2017 00:00,20.23,731.72,161.82,159.28,374.81,8.23,411.62,66.59,27.92,10.81,202.5
02-11-2017 00:00,02-11-2017 08:00,16.8,731.38,22.5,71.57,97.58,10.52,233.75,81.53,9.56,8.72,138
02-11-2017 08:00,02-11-2017 16:00,24.92,731.96,12.83,126.2,134.22,66.67,336.12,52.51,30.81,233.71,191.12
02-11-2017 16:00,03-11-2017 00:00,19.87,731.72,316.63,150.6,,12.65,420.38,70.12,52.92,10.62,216.5
03-11-2017 00:00,03-11-2017 08:00,0.52,,,63.04,,11.2,11.69,2.62,12.88,0.09,5.34
03-11-2017 08:00,03-11-2017 16:00,6.04,,40.94,104.04,153.47,72.75,70.1,10.22,9.54,46.05,38.26
03-11-2017 16:00,04-11-2017 00:00,20.36,731.77,213.31,93.31,386.71,10.99,380.38,68.72,42.9,10.73,197.75
04-11-2017 00:00,04-11-2017 08:00,15.83,731.34,,64.01,,12.11,374.88,85.84,26.05,8.29,223.5
04-11-2017 08:00,04-11-2017 16:00,24.58,731.8,37.77,71.63,119.18,82.33,339.25,57.09,6.16,229.4,200.5
04-11-2017 16:00,05-11-2017 00:00,19.21,731.64,373.93,107.82,,21.31,440.12,75.69,44.1,10.53,306.38
05-11-2017 00:00,05-11-2017 08:00,15.05,731.18,,60.59,,16.01,399.88,87.05,18.99,8.39,236.5
05-11-2017 08:00,05-11-2017 16:00,26,731.68,58.16,120.37,192.78,106.14,339.5,47.21,36.65,238.26,201.88
05-11-2017 16:00,06-11-2017 00:00,19.64,731.47,314.03,181.62,,23.49,491.62,70.02,45.17,11.1,240.5
06-11-2017 00:00,06-11-2017 08:00,15.26,731.04,297.66,86.58,499.51,6.59,278.25,81.33,5.24,7.8,166.38
06-11-2017 08:00,06-11-2017 16:00,24.62,731.65,32.98,87.09,126.64,62.78,343.75,44.7,36.19,216.33,176.5
06-11-2017 16:00,07-11-2017 00:00,18.82,731.57,482.32,142.65,,15.93,560.75,71.91,46.54,10.8,278.88
07-11-2017 00:00,07-11-2017 08:00,14.66,731.16,353.22,92.8,,6.75,738.75,85.21,7.52,7.26,457.25
07-11-2017 08:00,07-11-2017 16:00,24.15,731.64,26.76,111.69,140.51,77.32,576.25,48.02,,201.8,562.75
07-11-2017 16:00,08-11-2017 00:00,17.26,731.31,499.91,158.21,,9.56,788.25,71.76,30.64,10.57,422.12
08-11-2017 00:00,08-11-2017 08:00,13.08,730.91,294.06,107.27,,6.73,935.25,86.81,6.66,7.6,586.38
08-11-2017 08:00,08-11-2017 16:00,21.88,731.18,43.91,186.29,233.34,63.62,701.12,54.1,58.33,184.31,650.88
08-11-2017 16:00,09-11-2017 00:00,15.82,730.51,471.55,201.48,,15.47,,75.96,46.16,10.68,736.88
09-11-2017 00:00,09-11-2017 08:00,11.88,730.4,386.24,89.11,,10,954.88,87.41,4.97,6.61,599.5
09-11-2017 08:00,09-11-2017 16:00,23.78,730.49,78.74,156.77,255.3,99.43,779.5,44.35,33.11,212.38,302.5
09-11-2017 16:00,10-11-2017 00:00,16.44,730.38,,198.08,,13.59,715.12,70.19,28.22,10.1,328.12
10-11-2017 00:00,10-11-2017 08:00,11.89,730.21,324.04,131.78,,8.36,667.25,82.3,4.24,7.38,406.38
10-11-2017 08:00,10-11-2017 16:00,23.94,731.23,58.67,176.71,245.36,69.77,595,41.03,16.57,215.11,358.5
10-11-2017 16:00,11-11-2017 00:00,16.37,731.14,,205.81,,11.85,604,71.12,5.42,10.15,310.25
11-11-2017 00:00,11-11-2017 08:00,11.66,730.73,480.25,135.19,,7.32,479.12,83.17,1.45,7.34,286.25
11-11-2017 08:00,11-11-2017 16:00,22.54,731.24,86.65,213.41,318.59,58.24,578,46.02,17.81,187.84,366.88
11-11-2017 16:00,12-11-2017 00:00,16.17,731.36,,242,,15.17,846.38,75.04,9.84,10.81,488.25
12-11-2017 00:00,12-11-2017 08:00,12.03,731.15,441.43,159.94,,9.04,733.12,85.36,2.75,6.98,445.62
12-11-2017 08:00,12-11-2017 16:00,21.82,731.14,108.24,285.79,415.64,81.44,925.75,54.58,6.58,162.04,571.62
12-11-2017 16:00,13-11-2017 00:00,15.63,730.83,,195.61,,14.09,662.75,72.33,2.2,10.58,371.75
13-11-2017 00:00,13-11-2017 08:00,10.9,730.44,443.77,83.15,,9.63,624,86.22,9.32,6.39,396.25
13-11-2017 08:00,13-11-2017 16:00,21.35,730.8,107.86,165.59,304.51,69.23,661.25,52.79,,184.22,408.5
13-11-2017 16:00,14-11-2017 00:00,16.12,731.29,,173.6,,11.76,557.12,73.61,50.21,9.43,285.12
14-11-2017 00:00,14-11-2017 08:00,12.9,731.04,196.55,94.8,364.44,10.26,430.38,83.65,,6.75,275.88
14-11-2017 08:00,14-11-2017 16:00,21.47,731.93,19.49,106.32,125.32,48.82,438.38,49.35,21.23,192.67,281.62
14-11-2017 16:00,15-11-2017 00:00,16.11,731.81,264.45,137.9,499.88,11.53,551.12,71.84,35.03,8.93,302.25
15-11-2017 00:00,15-11-2017 08:00,12.06,731.31,73.04,84.62,180.88,8.41,372.75,80.46,3.49,6.4,233.88
15-11-2017 08:00,15-11-2017 16:00,21.25,731.39,23.23,87.23,113.03,42.52,345.38,44.52,15.19,181.64,203.25
15-11-2017 16:00,16-11-2017 00:00,15.91,731.34,327.91,128.69,,11.09,443,70.05,38.83,8.85,224.5
16-11-2017 00:00,16-11-2017 08:00,12.26,731.29,237.04,78.97,406.99,13.26,368,82.63,6.85,6.33,225.38
16-11-2017 08:00,16-11-2017 16:00,20.51,731.52,53.5,110.2,176.86,40.57,426.62,51.74,47.81,175.36,247.88
16-11-2017 16:00,17-11-2017 00:00,15.91,731.07,120.97,121.01,281.97,13.42,310.62,62.77,57.32,8.98,166.12
17-11-2017 00:00,17-11-2017 08:00,12.21,731.01,104.89,72.66,214.8,8.33,309.62,77.38,26.76,5.86,189
17-11-2017 08:00,17-11-2017 16:00,20.62,731.6,21,81.29,104.42,38.74,248.38,49.89,40.51,171.45,137.88
17-11-2017 16:00,18-11-2017 00:00,17.77,731.33,62.02,121.27,199.07,11.43,261,58.29,46.41,7.21,137.33
18-11-2017 00:00,18-11-2017 08:00,,,,,,,,,,,
18-11-2017 08:00,18-11-2017 16:00,21.22,731.25,5.05,76.01,77.08,68.77,226.25,48.69,36.68,132.26,143.25
18-11-2017 16:00,19-11-2017 00:00,17.54,731.15,25.12,113.92,140.24,16.86,264.88,59.92,30.58,7.78,157.38
19-11-2017 00:00,19-11-2017 08:00,13.21,730.75,4.51,58.19,59.91,30.67,189.12,63.16,22.64,7.03,118
19-11-2017 08:00,19-11-2017 16:00,19.63,730.99,5.17,54.43,57.4,77.56,237.25,38,36.28,225.74,142.25
19-11-2017 16:00,20-11-2017 00:00,14.97,730.68,109.45,128.92,273,21.33,324.12,49.5,36.47,10.08,167.38
20-11-2017 00:00,20-11-2017 08:00,9.81,730.53,29.92,91.59,126.49,13.87,323.12,62.08,20.99,7.46,202.88
20-11-2017 08:00,20-11-2017 16:00,18.46,731.02,28.52,77.72,111.73,69.83,376.88,36.91,37.75,244.04,207.5
20-11-2017 16:00,21-11-2017 00:00,12.8,730.49,159.75,123.33,338.81,21.41,328.88,55.09,43.35,9.67,183.25
21-11-2017 00:00,21-11-2017 08:00,8.37,730.5,44.29,86.9,142.44,8.08,346.75,63.26,12.93,7.12,248.88
21-11-2017 08:00,21-11-2017 16:00,18.18,730.94,10.92,57.71,68.5,74.09,338.5,36.52,29.57,241.55,181.75
21-11-2017 16:00,22-11-2017 00:00,13.24,730.44,150.76,120.46,323.49,20.77,344.25,50.4,33.16,9.54,181.12
22-11-2017 00:00,22-11-2017 08:00,8.87,730.41,57.3,93.07,166.46,6.8,350.12,61.78,27.97,6.55,218.5
22-11-2017 08:00,22-11-2017 16:00,19.07,731.05,9.2,61.8,69.85,80.86,359.12,31.99,43.76,251.19,177.5
22-11-2017 16:00,23-11-2017 00:00,13.56,730.62,140.85,127.92,316.37,16.24,331.5,42.94,43.71,9.17,174.5
23-11-2017 00:00,23-11-2017 08:00,7.9,730.4,68.73,88.95,178.78,5.88,347.88,59,36.7,6.25,238.38
23-11-2017 08:00,23-11-2017 16:00,19.26,730.96,22.87,70.96,97.56,81.58,403.88,31.49,45.44,247.85,200
23-11-2017 16:00,24-11-2017 00:00,12.9,730.66,170.89,142.07,371.76,15.87,390.12,46.47,49.68,8.68,211
24-11-2017 00:00,24-11-2017 08:00,7.68,730.43,123.44,105.34,271.03,5.36,338.88,58.23,45.87,6.38,215.38
24-11-2017 08:00,24-11-2017 16:00,19.68,731.22,16.47,70.66,88.25,86.24,354.75,30.02,44.46,245.56,207.75
24-11-2017 16:00,25-11-2017 00:00,14.52,730.78,117.02,151.86,304.78,15.15,387.25,45.38,47.64,8.64,197.38
25-11-2017 00:00,25-11-2017 08:00,8.92,730.4,70.88,111.98,203.02,5.32,398.5,59.59,41.46,6.1,264.62
25-11-2017 08:00,25-11-2017 16:00,20.47,731.25,9.64,71.82,79.69,96.59,344.88,30.3,56.72,238.79,188.75
25-11-2017 16:00,26-11-2017 00:00,12.66,730.75,326.2,147.73,,13.49,507,57.38,52,8.5,260.38
26-11-2017 00:00,26-11-2017 08:00,8.23,730.17,499.13,117.36,,5.2,578,72.5,20.04,3.54,280
26-11-2017 08:00,26-11-2017 16:00,23.76,731.86,5.79,71.12,73.62,117.86,269.17,24.64,42.75,253.5,171.5
26-11-2017 16:00,27-11-2017 00:00,13.07,730.78,333.61,154.05,,13.75,570.5,61.27,47.06,8.97,317
27-11-2017 00:00,27-11-2017 08:00,8.84,730.42,116.2,111.35,266.34,4.98,466.38,64.67,16.66,6.12,321.25
27-11-2017 08:00,27-11-2017 16:00,19.58,731.34,10.26,71.79,80.52,88.09,420,34.39,71.6,230.46,215.25
27-11-2017 16:00,28-11-2017 00:00,13.28,730.97,220.91,147.94,447.71,15.58,477.5,57.48,44.04,8.65,258.25
28-11-2017 00:00,28-11-2017 08:00,8.59,730.61,133.98,127.28,306.09,5.44,396.25,67.17,34.75,5.83,243.62
28-11-2017 08:00,28-11-2017 16:00,21.34,731.56,27.53,76.38,109.11,74.85,348,29.4,51.53,232.67,174.12
28-11-2017 16:00,29-11-2017 00:00,13.26,731.04,,122.31,,12.42,618.5,63.85,59.02,7.3,300.25
29-11-2017 00:00,29-11-2017 08:00,7.71,730.7,428.47,76.02,,6,341.38,80.66,4.79,5.23,218.38
29-11-2017 08:00,29-11-2017 16:00,21.84,731.21,105.37,182.81,316.82,39.06,458,35.96,43.43,211.64,263.75
29-11-2017 16:00,30-11-2017 00:00,13.91,731.17,,163.97,,7.66,615.25,65.55,51.58,8,303
30-11-2017 00:00,30-11-2017 08:00,8.62,730.62,,83.7,,6.83,470.38,83.89,14.59,5.31,278
30-11-2017 08:00,30-11-2017 16:00,21.03,731.45,173.81,144.09,377.73,56.63,429.12,40.11,16.8,211.07,253.75
30-11-2017 16:00,01-12-2017 00:00,13.09,731.22,427.64,148.94,,11.93,513.62,63.09,41.44,7.9,292
01-12-2017 00:00,01-12-2017 08:00,8.02,730.85,241.3,112.52,443.88,5.42,402,75.18,7.88,5.46,272
01-12-2017 08:00,01-12-2017 16:00,19.99,731.55,38.15,105.36,150.75,60.29,383.38,35.95,45.29,218.48,205.5
01-12-2017 16:00,02-12-2017 00:00,12.18,731.22,,155.46,,11.18,522.88,61.07,57.13,8.3,269
02-12-2017 00:00,02-12-2017 08:00,6.63,731.18,,97.9,,4.62,380.62,78.85,1.66,5.35,231.25
02-12-2017 08:00,02-12-2017 16:00,19.36,731.26,155.61,137.34,345.84,49.84,376.75,35.72,46,197.45,239.5
02-12-2017 16:00,03-12-2017 00:00,11.26,731.48,,149.39,,9.67,615.38,65.4,52.57,8.62,347.5
03-12-2017 00:00,03-12-2017 08:00,6.66,731.45,,100.32,,8.22,423.12,80.93,3.99,6.16,286.38
03-12-2017 08:00,03-12-2017 16:00,18.16,731.23,133.03,180.51,353.74,46.58,438.5,40.99,46.86,170.95,270.5
03-12-2017 16:00,04-12-2017 00:00,11.26,731.7,,183.4,,9.76,720.62,69.58,43.67,9.24,384.88
04-12-2017 00:00,04-12-2017 08:00,7.39,731.79,378.83,116.01,,5.08,488.38,80.2,,5.4,293.88
04-12-2017 08:00,04-12-2017 16:00,17.55,731.46,163.72,158.4,376.67,33.4,540.88,42.61,50.09,152.19,297.12
04-12-2017 16:00,05-12-2017 00:00,13.1,732.08,,199.19,,5.15,669.25,66.34,,6.68,377.38
05-12-2017 00:00,05-12-2017 08:00,11.24,732.06,232.53,143.12,459.66,5.11,481.75,70.81,,5.16,307.88
05-12-2017 08:00,05-12-2017 16:00,18.43,731.91,155.43,146.95,354.45,46.18,612.38,47.49,35.65,129.83,301.62
05-12-2017 16:00,06-12-2017 00:00,14.89,732.16,125.99,155.82,321.07,9.55,413.38,57.69,35.61,6.82,226.75
06-12-2017 00:00,06-12-2017 08:00,11.8,731.99,20.16,95.07,115.91,10.12,284.38,59.93,30.13,4.84,195.25
06-12-2017 08:00,06-12-2017 16:00,18.77,732.26,22.07,93.13,116.83,49.45,339.88,33.33,66.57,179.16,161.38
06-12-2017 16:00,07-12-2017 00:00,15.78,731.89,80.81,121.76,226.01,11.74,242.25,35.27,49.54,7.38,116.25
07-12-2017 00:00,07-12-2017 08:00,12,731.98,57.36,93.81,167.21,6.73,231.75,42.48,46.72,5.4,147.12
07-12-2017 08:00,07-12-2017 16:00,19.38,732.03,19.08,72.22,93.4,60.84,273.25,24.35,46.27,203.68,115.38
07-12-2017 16:00,08-12-2017 00:00,14.44,731.74,43.82,128.31,179.87,14.74,237.5,34.72,43.42,7.2,121.6
08-12-2017 00:00,08-12-2017 08:00,9,732.14,24.12,97.43,116.17,10.82,200.75,45.63,34.5,5.01,124.33
08-12-2017 08:00,08-12-2017 16:00,18.35,732.28,15.65,74.77,62.58,77.76,370.88,28.89,64.45,208.67,202.8
08-12-2017 16:00,09-12-2017 00:00,13.94,731.99,111.04,154.12,298.43,20.47,317.5,42.1,60.1,7.27,184
09-12-2017 00:00,09-12-2017 08:00,7.62,732.41,140.57,124.59,312.91,4.82,313,61.27,38.34,5.03,198.86
09-12-2017 08:00,09-12-2017 16:00,19.63,732.1,16.26,86.83,87.62,81.91,244.5,28.95,44.73,207.43,154.8
09-12-2017 16:00,10-12-2017 00:00,12.06,732.04,86.62,157.16,0,13.71,542.38,61.4,62.99,7.22,295.12
10-12-2017 00:00,10-12-2017 08:00,6.76,732.49,236.95,121.13,0,4.95,452.38,77.41,9.2,5.14,281.88
10-12-2017 08:00,10-12-2017 16:00,20.06,732.35,72.59,144.8,65.14,56.92,355.12,36.03,68.08,195.79,222
10-12-2017 16:00,11-12-2017 00:00,12.13,732.11,94.73,173.05,,13.19,527.5,62.84,60.05,8.28,287.12
11-12-2017 00:00,11-12-2017 08:00,6.82,732.59,312.21,102.45,,5.08,347.25,78.62,11.32,5.47,237.12
11-12-2017 08:00,11-12-2017 16:00,17.91,732.55,72.81,157.4,378.57,39.81,489.12,45.56,44.87,114.78,280.5
11-12-2017 16:00,12-12-2017 00:00,14.21,732.9,44.39,114.1,6.09,15,223.12,69.48,28.01,4.85,128.12
12-12-2017 00:00,12-12-2017 08:00,11.23,732.77,36.78,68.14,98.6,6.32,105.25,85.05,13.31,4.13,70.12
12-12-2017 08:00,12-12-2017 16:00,15.93,732.58,20.78,75.35,98.65,31.72,180,71.09,13.63,190.77,130.62
12-12-2017 16:00,13-12-2017 00:00,12.49,732.5,7.32,71.36,75.97,16.65,231.25,78.59,15.16,7.86,159.38
13-12-2017 00:00,13-12-2017 08:00,10.72,732.62,7.77,49.82,56.79,13.59,200.25,83.08,17.72,4.43,125.62
13-12-2017 08:00,13-12-2017 16:00,15.09,731.75,8.34,65.58,24.46,49.92,231.12,63.74,11.24,219.18,164.5
13-12-2017 16:00,14-12-2017 00:00,11.03,732.42,42.25,72.61,122.38,13.39,268.87,77.53,22.22,10.26,182.8
14-12-2017 00:00,14-12-2017 08:00,8.62,732.76,7.73,44.96,52.29,11.97,203.5,86.64,9.33,4.45,146
14-12-2017 08:00,14-12-2017 16:00,13.01,732.23,11.13,53.86,65.83,40.9,212.88,62.41,18.16,228.78,145.5
14-12-2017 16:00,15-12-2017 00:00,9.29,732.27,53.8,83.71,141.56,,272.86,73.64,30.27,9.57,136.71
15-12-2017 00:00,15-12-2017 08:00,5.64,732.49,14.78,49.29,62.95,,227.88,84.46,,4.84,142.25
15-12-2017 08:00,15-12-2017 16:00,12.5,731.68,19.64,61.2,39.19,,275.88,58.22,19.34,230.5,189.62
15-12-2017 16:00,16-12-2017 00:00,15,731.17,11.96,79.38,20.73,,188,46.08,28.04,50.5,106
16-12-2017 00:00,16-12-2017 08:00,,,,,,,,,,,
16-12-2017 08:00,16-12-2017 16:00,,,,,,,,,,,
16-12-2017 16:00,17-12-2017 00:00,,,,,,,,,,,
17-12-2017 00:00,17-12-2017 08:00,,,,,,,,,,,
17-12-2017 08:00,17-12-2017 16:00,17.19,730.95,5.84,42.48,47.33,,178.23,33.78,36.38,291.59,88.77
17-12-2017 16:00,18-12-2017 00:00,12.22,730.73,12.5,91.37,101.7,,218.5,46.93,37.38,7.22,120.25
18-12-2017 00:00,18-12-2017 08:00,7,730.66,10.38,63.22,72.82,,189.75,60.19,27.88,4.81,123
18-12-2017 08:00,18-12-2017 16:00,17.15,731.24,12.97,64.25,76.52,49.02,234.75,37.06,43.64,248.92,143.5
18-12-2017 16:00,19-12-2017 00:00,14.04,731.02,24.85,103.8,130.56,24.36,236.25,47.24,37.63,8.15,147.62
19-12-2017 00:00,19-12-2017 08:00,7.6,730.71,33.79,78.47,119.88,4.8,283,63.28,52.56,5.14,185.12
19-12-2017 08:00,19-12-2017 16:00,16.38,731.07,22,77.91,102.72,50.56,301.25,42.04,76.26,222.1,157.88
19-12-2017 16:00,20-12-2017 00:00,12.04,729.8,226.59,115.29,132.07,12.33,450.12,63.22,45.55,10.15,269.25
20-12-2017 00:00,20-12-2017 08:00,8.62,729.41,79,78.98,184.1,4.75,369.5,71.18,27.01,4.47,253.12
20-12-2017 08:00,20-12-2017 16:00,15.75,729.99,37.46,93.94,125.83,27.12,467,53.41,97.13,170.6,275.38
20-12-2017 16:00,21-12-2017 00:00,14.03,730.4,169.94,121.51,351.49,11.7,696.25,74.35,48,9.72,349.12
21-12-2017 00:00,21-12-2017 08:00,10.71,729.94,78.6,68.09,173.5,6.64,572.38,82.11,9.64,5.43,309.88
21-12-2017 08:00,21-12-2017 16:00,18.74,730.61,38.37,86.3,133.52,53.7,566.88,53.48,70.26,200.6,349.88
21-12-2017 16:00,22-12-2017 00:00,13.73,729.89,114.01,118.55,269.89,15.31,446.88,59.87,42.59,8.61,240.75
22-12-2017 00:00,22-12-2017 08:00,8.99,729.65,27.35,74.72,107.33,5.28,387.12,73.84,32.63,4.75,215.25
22-12-2017 08:00,22-12-2017 16:00,17.74,730.47,13.38,54.19,50.38,48.18,305.12,46.95,58.75,227.68,156.88
22-12-2017 16:00,23-12-2017 00:00,13.96,730.28,47.23,85.24,145.05,15.44,246.88,49.84,40.86,7.52,143.25
23-12-2017 00:00,23-12-2017 08:00,7.61,730,23.83,67.3,95.52,6.24,250.12,70.73,34.47,4.49,174.62
23-12-2017 08:00,23-12-2017 16:00,17.71,731.05,11.52,47.67,60.04,56.44,221.88,39.43,54.18,238.47,128.62
23-12-2017 16:00,24-12-2017 00:00,11.8,730.39,187.99,85.63,343.94,16.78,326.38,59.64,41.26,8.41,179.75
24-12-2017 00:00,24-12-2017 08:00,5.25,730.5,265.63,46.35,417.3,5.97,330,82.7,17.12,4.5,233.38
24-12-2017 08:00,24-12-2017 16:00,17.71,730.73,64.85,75.39,160.81,60.04,288.5,42.3,41.9,212.9,198.88
24-12-2017 16:00,25-12-2017 00:00,10.58,730.39,203.94,111.61,,15.97,641.5,69.34,52.71,9.19,330.88
25-12-2017 00:00,25-12-2017 08:00,6.08,730.56,253.07,69.65,469.75,5.67,493.75,83.83,6.31,4.4,344.25
25-12-2017 08:00,25-12-2017 16:00,16.24,730.89,27.48,69.67,102.87,52.2,414.62,51.32,37.91,205.74,286.25
25-12-2017 16:00,26-12-2017 00:00,10.78,730.35,208.21,84.11,371.06,17.52,411.38,68.15,34.87,9.2,208.38
26-12-2017 00:00,26-12-2017 08:00,6.5,730.82,75,72.5,172.48,5,392.12,81.36,12.09,4.57,223.62
26-12-2017 08:00,26-12-2017 16:00,16.16,730.78,13.37,58.93,60.45,58.18,338,49.99,64.49,218.66,226
26-12-2017 16:00,27-12-2017 00:00,11.67,730.39,193.22,95.15,346.5,15.99,415.5,67.78,53.25,8.78,229.25
27-12-2017 00:00,27-12-2017 08:00,6.73,730.61,145.22,73.72,272.67,5.36,377.12,81.39,9.78,4.38,213.75
27-12-2017 08:00,27-12-2017 16:00,18.02,731.2,22.04,60.66,86.9,46.74,308.38,41.82,62.78,232.27,182.38
27-12-2017 16:00,28-12-2017 00:00,11.93,730.34,108.98,101.49,,11.06,521.25,63.2,57.47,9.07,285.12
28-12-2017 00:00,28-12-2017 08:00,6.18,730.19,319.81,59.75,,5.29,440,83.11,8.81,4.29,255
28-12-2017 08:00,28-12-2017 16:00,18.51,732.25,96.1,97.86,210.7,48,448.62,42.79,54.91,211.05,308.12
28-12-2017 16:00,29-12-2017 00:00,11.64,730.7,92.68,114.26,,27.96,556.62,64.18,50.17,9.69,309.88
29-12-2017 00:00,29-12-2017 08:00,5.95,730.53,326.01,58.26,,13.09,367.62,84.27,9.93,4.66,256.62
29-12-2017 08:00,29-12-2017 16:00,17.34,730.01,50.39,104.08,166.84,67.6,443.38,45.82,87.1,205.74,245.12
29-12-2017 16:00,30-12-2017 00:00,11.21,729.7,59.94,121.74,,20.84,526.62,66.41,73.32,9.36,243.88
30-12-2017 00:00,30-12-2017 08:00,6.29,730.34,280.65,74.84,,8.46,487.88,83.88,5.74,4.58,293.88
30-12-2017 08:00,30-12-2017 16:00,16.46,729.75,44.95,87.04,143.39,65.91,397.25,52.71,36.29,199.05,274.75
30-12-2017 16:00,31-12-2017 00:00,10.62,729.76,192.49,95.53,,21.78,556.75,68.18,45.32,10.6,290.75
31-12-2017 00:00,31-12-2017 08:00,5.4,729.82,387.07,45.85,,8.41,535.88,85.77,5.86,4.08,289.88
31-12-2017 08:00,31-12-2017 16:00,13.59,729.26,54.71,76.72,147.77,43.63,384.62,60,7.66,164.39,234.38
31-12-2017 16:00,31-12-2017 23:59,8.92,728.84,199.92,99.11,,20.68,467.71,66.68,48.72,8.31,443.5
01-01-2018 00:00,01-01-2018 08:00,4.83,729.1,279.81,68.05,459.05,7,626.38,86.18,3.25,2.9,399.62
01-01-2018 08:00,01-01-2018 16:00,12.91,729.43,32.91,107.82,139.24,42.32,436,61.98,14.82,161.68,240.62
01-01-2018 16:00,02-01-2018 00:00,9.87,729.46,140.37,110.42,292.05,8.45,598.12,75.64,37.22,9.61,309
02-01-2018 00:00,02-01-2018 08:00,5.84,729.63,22.43,67.35,93.62,6.36,555.38,85.99,7.03,3.24,368.12
02-01-2018 08:00,02-01-2018 16:00,11.39,729.53,15.63,84.57,99.87,39.6,535.75,64.03,15.02,168.22,326.38
02-01-2018 16:00,03-01-2018 00:00,8.47,729.77,141.68,105.12,,16.87,478.75,76.85,47.64,10.27,392.25
03-01-2018 00:00,03-01-2018 08:00,5.74,729.5,22.18,48.54,75.95,7.01,346.62,86.24,8.06,3.24,200
03-01-2018 08:00,03-01-2018 16:00,11.02,728.56,13.15,68.9,81.95,41.33,384.62,62.11,13.27,190.44,251.12
03-01-2018 16:00,04-01-2018 00:00,8.16,729.58,73.46,92.37,188.6,14.2,431,74.3,20.7,10.04,243.62
04-01-2018 00:00,04-01-2018 08:00,4.05,729.83,50.9,60.11,117.93,5.34,233.88,87.02,7.28,3.03,145.5
04-01-2018 08:00,04-01-2018 16:00,11.02,729.45,29.88,107.42,139.74,45.39,293.25,65.06,16.94,197.11,163.38
04-01-2018 16:00,05-01-2018 00:00,8.56,738.74,51.02,104.21,167.84,12.17,451.12,73.62,22.24,10.33,277.75
05-01-2018 00:00,05-01-2018 08:00,4.57,749.57,11.98,47.32,60.35,6.47,335.12,84.88,9.42,3.25,225.5
05-01-2018 08:00,05-01-2018 16:00,10.37,730.69,21.98,85.73,109.87,25.42,427.25,65.4,19.19,180.58,232.88
05-01-2018 16:00,06-01-2018 00:00,7.64,729.47,108.95,85.02,231.9,11.89,444.75,73.68,18.25,10.07,231.75
06-01-2018 00:00,06-01-2018 08:00,2.86,729.61,171.22,39.52,277.84,6.2,370.12,86.07,9.87,3.47,250.62
06-01-2018 08:00,06-01-2018 16:00,12.48,729.49,38.29,94.01,140.51,62.34,357,55.75,13.82,214.83,216.88
06-01-2018 16:00,07-01-2018 00:00,9.16,729.19,136.59,110.31,294.16,19.17,435.62,64.73,25.9,9.92,216.25
07-01-2018 00:00,07-01-2018 08:00,4.3,741.04,36.37,76.66,114.28,6.11,385.88,83.31,12.2,3.78,241.12
07-01-2018 08:00,07-01-2018 16:00,12.97,734.15,8.45,49.35,47.3,68.53,260.12,52.15,32.79,230.52,171
07-01-2018 16:00,08-01-2018 00:00,10.27,729.48,39.54,100.7,148.41,23.91,260.12,56.23,33.89,9.61,157.75
08-01-2018 00:00,08-01-2018 08:00,4.57,729.64,31.49,81.63,108.86,4.46,298.38,73.92,38.15,3.98,171
08-01-2018 08:00,08-01-2018 16:00,14.67,729.55,18.51,59.87,71.33,69.08,278.88,41.72,41.55,231.88,152.5
08-01-2018 16:00,09-01-2018 00:00,8.97,729.72,205.68,98.36,380.61,23.71,398.62,61.92,36.44,9.14,231.88
09-01-2018 00:00,09-01-2018 08:00,4.12,755.73,120.65,81.79,245.44,4.51,413.25,79.86,15.44,3.94,239.75
09-01-2018 08:00,09-01-2018 16:00,14.47,729.85,19.02,66.81,88.3,74.22,345.88,47,59.72,224.21,191
09-01-2018 16:00,10-01-2018 00:00,10.75,730.01,83.93,113.26,222.58,24.01,350.25,58.69,64.88,10.22,217.12
10-01-2018 00:00,10-01-2018 08:00,5.16,730.68,50.52,89.37,153.48,6.87,371,77.46,47.57,4.02,229.12
10-01-2018 08:00,10-01-2018 16:00,15.78,730.18,7.07,55.03,60.62,77.52,291,43.19,47.81,242.35,139.38
10-01-2018 16:00,11-01-2018 00:00,12.48,729.81,23.18,90.64,116.1,30.81,288.12,49.76,50.8,9.99,157.75
11-01-2018 00:00,11-01-2018 08:00,5.98,730.18,12.29,74.05,85.48,8.59,299.12,71.49,62.01,4.32,209.5
11-01-2018 08:00,11-01-2018 16:00,15.12,730.3,8,50.81,58.02,74.21,280.38,44.59,49.08,238.26,149.12
